hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
891f18b21abffff,3.0,3.0,2.2,2.5,2.5,3.8,3.2,4.0,2.5,2.5,4
891f18b21afffff,3.7,2.5,1.2,3.5,2.2,2.7,4.7,4.8,3.2,2.7,6
891f18b21bbffff,3.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
891f18b21c3ffff,4.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,1
891f18b21c7ffff,3.7,3.0,2.0,1.7,3.3,4.0,4.0,4.7,1.3,3.3,3
891f18b220bffff,3.0,4.0,2.0,2.0,1.0,4.0,4.0,5.0,1.0,4.0,1
891f18b2213ffff,2.0,4.0,1.0,2.0,2.0,5.0,4.0,5.0,1.0,3.0,1
891f18b2217ffff,2.0,4.0,1.0,3.0,2.0,5.0,4.0,5.0,1.0,2.5,2
891f18b221bffff,2.5,4.0,1.5,2.0,3.5,4.0,4.0,5.0,1.0,4.0,2
891f18b224fffff,3.2,3.8,2.0,1.5,2.8,5.0,4.2,5.0,1.0,5.0,4
891f18b2287ffff,2.3,3.3,1.9,1.6,2.8,4.6,3.9,4.8,1.4,3.9,9
891f18b228bffff,2.2,3.8,2.2,2.2,2.2,4.5,2.8,5.0,1.8,4.0,4
891f18b2297ffff,1.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f18b22d7ffff,5.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,3.0,1
891f18b2403ffff,1.4,3.8,1.8,2.0,2.4,4.0,3.0,5.0,1.4,3.0,5
891f18b240bffff,2.8,3.3,1.0,1.0,2.1,3.6,2.2,5.0,1.0,2.0,9
891f18b2413ffff,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,1
891f18b2417ffff,2.2,2.7,2.5,1.2,2.7,3.2,2.8,5.0,1.0,2.8,6
891f18b2427ffff,3.0,3.2,2.5,2.0,3.2,4.5,4.2,4.8,1.3,4.2,6
891f18b242fffff,2.5,4.1,1.4,1.3,3.3,4.4,4.0,4.8,2.1,3.7,19
891f18b2437ffff,2.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,1
891f18b243bffff,2.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1
891f18b244bffff,3.3,4.3,1.0,1.0,2.3,4.0,4.0,3.3,3.7,2.0,3
891f18b244fffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1
891f18b2453ffff,1.5,4.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,2
891f18b2457ffff,1.6,3.0,1.0,1.4,3.0,3.8,3.4,4.4,2.0,2.4,5
891f18b2463ffff,1.0,5.0,1.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,1
891f18b249bffff,1.5,4.0,1.0,1.5,3.5,2.5,3.5,4.0,1.5,2.0,2
891f18b24a3ffff,2.0,4.0,1.0,2.0,3.0,3.0,2.5,4.5,2.0,1.5,2
891f18b24b3ffff,3.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,1.0,1.0,1
891f18b24b7ffff,2.3,3.6,1.8,1.8,2.7,3.6,2.7,4.3,1.2,2.6,18
891f18b24c7ffff,3.0,3.0,2.2,1.0,2.2,3.8,2.8,4.8,1.2,3.2,5
891f18b24cfffff,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,1
891f18b24d7ffff,2.5,2.8,2.8,2.2,2.8,3.0,3.8,3.8,1.2,2.0,4
891f18b2503ffff,3.5,2.5,1.0,2.0,1.5,3.5,3.5,5.0,1.0,3.5,2
891f18b2507ffff,1.0,5.0,1.0,1.0,4.0,3.0,4.0,5.0,1.0,1.0,1
891f18b2523ffff,2.8,3.1,2.1,1.5,2.1,4.2,2.9,4.9,1.2,2.6,8
891f18b252bffff,2.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f18b252fffff,1.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,2.0,1
891f18b2533ffff,2.0,2.5,3.0,1.5,3.0,3.5,3.0,4.5,1.0,3.0,2
891f18b253bffff,1.0,4.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f18b254bffff,3.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,1
891f18b255bffff,4.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,1
891f18b258bffff,1.7,2.8,2.8,1.2,1.8,3.7,2.0,5.0,1.3,3.7,6
891f18b259bffff,2.2,3.4,1.2,1.0,1.8,3.6,3.4,5.0,1.2,2.4,5
891f18b25a3ffff,4.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,4.0,1
891f18b25abffff,2.0,3.0,2.0,1.0,2.0,5.0,3.0,5.0,1.0,4.0,1
891f18b25afffff,1.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,3.0,1
891f18b25b3ffff,2.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,1
891f18b25b7ffff,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1
891f18b25c7ffff,3.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,4.0,1
891f18b25cbffff,1.8,2.6,1.0,1.0,1.6,3.8,2.6,5.0,1.0,3.4,5
891f18b25cfffff,1.0,4.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,1
891f18b2607ffff,2.6,3.0,1.9,1.2,2.4,2.2,2.6,4.0,2.2,2.9,8
891f18b264bffff,3.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,1
891f18b265bffff,2.5,3.8,1.0,1.2,3.2,4.2,3.5,4.2,1.8,4.0,4
891f18b266bffff,1.0,3.0,1.0,1.0,3.2,4.8,4.0,5.0,1.0,2.2,4
891f18b268fffff,2.0,4.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,2.0,2
891f18b2697ffff,2.2,3.6,1.3,1.3,2.8,3.9,3.5,4.6,2.2,2.1,13
891f18b26abffff,2.8,3.2,2.2,1.8,2.8,2.8,3.5,4.2,2.0,2.0,4
891f18b26bbffff,1.7,4.0,1.0,1.0,3.0,2.7,3.7,4.7,1.0,1.7,3
891f18b2803ffff,2.0,4.3,1.7,2.0,3.3,4.7,3.7,5.0,1.0,3.3,3
891f18b2813ffff,2.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,1.0,4.0,1
891f18b2943ffff,1.0,3.0,1.0,2.0,1.0,5.0,3.0,5.0,1.0,4.0,1
891f18b2947ffff,1.0,5.0,1.0,2.0,3.0,5.0,3.0,5.0,1.0,3.0,1
891f18b294bffff,1.5,3.0,1.5,3.0,3.0,3.0,2.5,5.0,1.0,3.5,2
891f18b294fffff,1.5,3.8,1.5,1.5,2.2,3.5,3.0,5.0,1.5,3.5,4
891f18b2a53ffff,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,1
891f18b2ac3ffff,2.0,3.3,2.3,2.3,2.7,3.7,3.0,4.0,1.3,4.0,3
891f18b2acbffff,1.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,2.0,4.0,1
891f18b2acfffff,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,1
891f18b2b4fffff,2.0,4.8,1.0,1.0,1.5,4.5,5.0,5.0,1.0,4.0,4
891f18b2c23ffff,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1
891f18b2c33ffff,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1
891f18b2c37ffff,3.7,2.7,2.5,2.4,2.6,3.2,3.4,3.7,1.5,2.8,10
891f18b2c5bffff,2.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1
891f18b2e13ffff,4.0,3.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1
891f18b2e6bffff,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,1
891f18b2e93ffff,1.6,4.0,1.0,1.2,3.2,4.2,2.8,4.4,1.2,3.6,5
891f18b302bffff,2.0,5.0,1.0,1.0,3.0,,,5.0,1.0,,1
891f18b302fffff,2.0,3.5,1.0,1.0,1.0,,,5.0,1.0,,2
891f18b3043ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,1
891f18b304bffff,1.1,4.5,1.0,1.0,3.9,4.6,4.9,5.0,1.0,4.4,8
891f18b3053ffff,1.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f18b3093ffff,1.6,3.0,4.0,3.0,2.6,1.4,2.0,5.0,1.0,3.0,5
891f18b3097ffff,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,1
891f18b309bffff,2.5,3.5,1.5,1.0,4.5,3.5,4.5,4.5,1.0,3.0,2
891f18b30bbffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,1
891f18b30d7ffff,2.8,2.5,1.5,2.2,2.5,3.2,3.8,4.8,1.8,3.5,4
891f18b311bffff,3.5,2.5,3.5,3.5,3.0,2.0,3.5,2.5,3.5,1.0,2
891f18b3127ffff,3.0,2.1,2.8,2.6,1.8,3.1,2.1,4.0,2.0,3.0,12
891f18b31afffff,2.3,3.3,2.3,2.7,3.0,4.0,5.0,4.3,1.0,1.0,3
891f18b31b7ffff,2.0,4.5,1.0,1.0,3.0,3.5,3.5,5.0,2.0,2.0,2
891f18b320bffff,3.2,4.0,1.8,2.2,2.2,4.8,4.2,5.0,1.5,4.0,4
891f18b334fffff,1.5,2.2,4.8,1.7,1.8,2.9,1.9,3.9,1.4,4.0,13
891f18b3403ffff,2.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f18b3417ffff,3.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,2.0,1
891f18b342fffff,2.8,3.0,1.0,1.0,3.0,2.5,2.0,4.3,1.2,4.2,6
891f18b3437ffff,2.1,3.6,2.6,2.0,2.6,4.6,3.9,4.4,2.1,3.6,7
891f18b3467ffff,3.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,3.0,1.0,1
891f18b346fffff,2.0,2.4,3.8,2.6,1.9,3.8,2.9,5.0,1.0,3.4,10
891f18b3483ffff,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f18b3493ffff,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f18b349bffff,3.0,4.0,1.0,1.0,3.5,4.5,4.5,5.0,1.5,3.5,2
891f18b34c7ffff,2.0,4.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,1
891f18b34dbffff,3.5,2.5,3.5,2.0,2.0,2.0,2.0,4.0,3.0,1.5,2
891f18b350bffff,2.2,4.0,1.0,1.0,3.3,4.0,3.0,5.0,1.0,3.2,6
891f18b355bffff,1.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f18b3573ffff,2.0,4.3,1.2,1.0,2.4,4.3,2.5,4.9,1.3,3.1,10
891f18b358fffff,1.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,2.0,1
891f18b3593ffff,1.5,2.5,1.0,1.0,3.3,4.2,3.1,5.0,1.5,4.6,10
891f18b3597ffff,1.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,1
891f18b359bffff,1.5,3.2,1.0,1.0,2.6,4.0,3.2,5.0,1.0,4.0,8
891f18b3693ffff,2.0,4.0,2.0,1.0,4.0,,,5.0,1.0,,1
891f18b36bbffff,2.3,3.8,1.8,2.6,3.4,4.3,4.0,4.9,1.1,4.6,9
891f18b4027ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,1
891f18b4153ffff,2.0,3.0,2.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,1
891f18b41cbffff,1.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,1
891f18b445bffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,2
891f18b4697ffff,1.2,3.2,1.0,1.2,3.4,5.0,4.2,5.0,1.0,5.0,5
891f18b7123ffff,2.4,3.6,1.6,1.2,2.8,4.6,4.5,5.0,1.0,3.9,8
891f18b712fffff,3.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,1
891f18b7133ffff,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1
891f18b7137ffff,1.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,1
891f18b7383ffff,3.5,4.5,3.0,1.0,3.5,5.0,4.0,4.0,1.0,4.5,2
891f18b738bffff,1.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f18b7697ffff,2.3,3.7,1.1,1.5,2.8,3.8,3.8,4.8,1.0,4.0,13
891f1d40bcfffff,3.5,3.0,1.5,3.0,2.5,3.5,3.5,5.0,1.5,2.0,2
891f1d4101bffff,1.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,1
891f1d41217ffff,2.0,3.8,1.5,1.5,2.0,3.5,2.0,5.0,1.0,3.8,4
891f1d412afffff,4.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,1
891f1d4130fffff,1.6,3.2,1.0,1.0,2.8,2.6,2.4,5.0,1.0,2.4,5
891f1d4136fffff,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1
891f1d41637ffff,5.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f1d4187bffff,2.2,3.2,1.0,1.6,3.0,3.6,3.4,4.0,1.4,3.2,5
891f1d41977ffff,2.0,3.2,1.0,1.8,2.0,4.8,3.2,5.0,1.2,3.5,4
891f1d41b83ffff,2.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,1
891f1d480dbffff,3.2,2.2,2.0,2.0,3.5,2.8,1.8,5.0,1.5,3.0,4
891f1d4812bffff,3.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,1
891f1d4812fffff,4.0,2.0,4.0,3.0,1.0,5.0,3.0,5.0,1.0,4.0,1
891f1d48167ffff,3.0,3.7,2.0,2.3,2.3,3.3,3.0,3.3,3.0,2.0,3
891f1d4816bffff,1.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,1
891f1d4822bffff,2.7,3.1,3.0,2.4,3.1,4.0,4.4,4.9,1.7,3.4,7
891f1d4822fffff,1.5,3.5,1.0,1.5,2.5,2.5,2.0,5.0,1.0,2.0,2
891f1d48243ffff,1.4,3.4,1.6,1.1,1.6,3.9,2.5,4.7,1.0,4.1,11
891f1d48253ffff,1.0,4.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,1
891f1d48267ffff,3.0,3.0,1.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,1
891f1d48277ffff,2.3,3.2,1.7,2.1,3.0,4.8,4.3,4.6,1.2,4.1,10
891f1d4830fffff,1.5,4.0,3.0,1.0,3.0,4.5,4.5,5.0,1.0,2.5,2
891f1d48327ffff,2.2,3.5,1.2,1.0,3.8,3.5,2.5,5.0,1.8,3.0,4
891f1d4832bffff,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1
891f1d4832fffff,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,1
891f1d48333ffff,2.0,4.7,1.0,1.0,3.7,5.0,4.7,5.0,1.0,5.0,3
891f1d4833bffff,1.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,1
891f1d4834bffff,2.6,3.0,2.2,2.2,2.2,3.4,3.0,5.0,1.6,3.0,5
891f1d4834fffff,3.0,3.0,2.5,1.0,4.0,4.0,3.0,5.0,1.0,2.0,2
891f1d4835bffff,1.4,3.9,1.0,1.1,3.3,2.6,2.6,5.0,1.0,2.3,7
891f1d48363ffff,1.7,4.0,1.0,1.0,3.3,4.5,4.0,5.0,1.1,3.1,23
891f1d48367ffff,3.0,4.0,1.5,1.5,3.0,2.0,2.0,4.5,1.5,2.5,2
891f1d4836bffff,1.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,1
891f1d4836fffff,2.0,2.5,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,2
891f1d4837bffff,1.0,3.3,1.3,1.0,2.3,4.3,4.0,5.0,1.0,4.0,3
891f1d4838fffff,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1
891f1d483cbffff,1.7,4.2,1.0,1.2,3.2,4.7,4.5,5.0,1.0,3.7,6
891f1d48453ffff,2.8,3.2,1.2,1.0,3.0,4.2,4.8,5.0,1.2,4.0,4
891f1d484cbffff,3.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1
891f1d48803ffff,3.2,3.1,1.3,1.1,2.7,3.1,2.9,5.0,2.4,2.0,11
891f1d48807ffff,2.1,4.3,1.6,1.0,3.8,3.9,3.9,4.8,2.3,3.2,9
891f1d4880fffff,3.3,3.3,3.3,3.0,2.3,2.7,2.3,4.7,1.3,3.0,3
891f1d48813ffff,2.0,4.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,1
891f1d48817ffff,2.4,3.5,1.5,1.6,3.5,3.1,3.6,4.4,1.5,2.8,8
891f1d4881bffff,3.5,3.0,1.0,1.0,3.5,2.5,1.5,5.0,1.0,1.0,2
891f1d48823ffff,1.0,5.0,1.0,1.0,4.0,3.5,3.5,5.0,1.0,4.0,2
891f1d48827ffff,2.2,3.6,1.4,1.0,3.8,4.0,3.4,5.0,1.2,2.2,5
891f1d4882fffff,2.0,2.5,1.0,1.5,3.5,3.0,2.0,5.0,4.0,3.0,2
891f1d48833ffff,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,1
891f1d48837ffff,2.2,4.0,1.3,1.0,3.7,3.5,3.7,5.0,1.0,2.3,6
891f1d4883bffff,2.0,3.5,1.0,1.0,3.0,3.0,4.0,4.0,1.0,2.5,2
891f1d48843ffff,2.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,1
891f1d4885bffff,2.8,3.4,1.6,1.5,2.2,3.6,2.7,5.0,1.1,2.3,15
891f1d48883ffff,2.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,2
891f1d48893ffff,2.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f1d488a3ffff,2.9,3.3,1.9,2.1,2.6,3.3,2.9,5.0,2.9,2.3,7
891f1d488a7ffff,1.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1
891f1d488abffff,2.3,3.1,1.5,1.3,2.8,2.6,2.8,4.8,1.4,2.4,20
891f1d488b3ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,2.0,1
891f1d488b7ffff,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,3.5,2
891f1d488bbffff,2.6,2.7,1.5,1.8,2.8,2.2,2.8,4.2,2.5,1.6,12
891f1d48903ffff,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.5,2.5,1.0,2
891f1d48907ffff,2.0,2.8,1.0,1.0,3.0,1.8,3.0,5.0,3.2,1.5,4
891f1d4890bffff,2.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,1.0,1
891f1d48913ffff,1.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1
891f1d48917ffff,2.3,3.3,1.0,1.0,3.3,2.7,4.0,4.7,1.7,1.3,3
891f1d4891bffff,2.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1
891f1d48927ffff,2.8,3.7,1.7,1.2,2.0,4.8,4.7,5.0,1.0,3.2,6
891f1d4893bffff,5.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1
891f1d4894bffff,2.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,2.0,1.0,1
891f1d4894fffff,1.8,3.0,1.5,1.5,3.5,3.2,4.2,4.5,2.2,2.0,4
891f1d48953ffff,4.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,1.0,2.0,1
891f1d48957ffff,3.4,2.8,1.4,1.6,2.8,3.2,3.1,4.7,1.6,3.1,12
891f1d4895bffff,3.4,2.0,4.2,3.6,2.6,3.0,3.2,3.0,3.2,1.4,5
891f1d48963ffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f1d48967ffff,3.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d4896fffff,3.0,3.0,2.1,2.4,3.1,3.3,1.6,5.0,1.4,1.3,7
891f1d4897bffff,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,1
891f1d48983ffff,1.5,3.0,1.0,1.0,2.5,3.0,3.0,5.0,1.0,3.0,2
