hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
891f18b34abffff,5.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,1
891f18b34d3ffff,3.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,1
891f18b3557ffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,2.0,4.0,1
891f18b3593ffff,1.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,1
891f18b42c3ffff,2.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,5.0,1
891f18b4503ffff,1.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f18b4697ffff,2.0,3.0,1.5,1.5,3.0,5.0,5.0,5.0,1.0,5.0,2
891f18b7073ffff,1.0,5.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,5.0,1
891f1d41207ffff,4.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,1
891f1d4130fffff,2.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,5.0,1
891f1d4822fffff,2.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,1
891f1d48243ffff,2.7,4.0,1.0,1.0,4.7,4.7,4.0,5.0,1.0,5.0,3
891f1d4824bffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,1
891f1d48363ffff,1.5,3.0,1.0,1.0,3.0,4.0,3.5,4.5,1.0,3.0,2
891f1d48807ffff,3.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1
891f1d48813ffff,3.0,4.0,3.0,3.0,3.5,3.0,4.0,4.5,3.0,2.5,2
891f1d48827ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d48833ffff,2.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,2.0,3.0,1
891f1d488abffff,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,1
891f1d489d3ffff,1.5,4.0,1.0,1.0,3.5,3.0,4.5,5.0,1.0,3.0,2
891f1d48a2fffff,1.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f1d48a3bffff,2.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1
891f1d48bdbffff,2.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1
891f1d48cc7ffff,4.0,3.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,1
891f1d48d8bffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,5.0,1
891f1d48ecfffff,1.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,1
891f1d49187ffff,2.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,5.0,1
891f1d49203ffff,2.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,1
891f1d49273ffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f1d49dcfffff,1.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
891f1d49e9bffff,3.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,1
891f1d4a10bffff,3.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,1
891f1d4a183ffff,1.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,1
891f1d4a1c3ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,3
891f1d4a68fffff,4.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1
891f1d4a917ffff,4.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4ad3bffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f1d4b14bffff,2.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,5.0,1
891f1d4b187ffff,1.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f1d4b197ffff,1.0,4.0,1.0,1.0,3.5,5.0,3.5,5.0,1.0,5.0,2
891f1d4b54bffff,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
891f1d4d00bffff,2.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,1
891f1d4d0dbffff,1.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,1
891f1d4d203ffff,1.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,4.0,1
891f1d4d377ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4d3c7ffff,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1
891f1d4d663ffff,2.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,1
891f1d4d6bbffff,1.0,4.7,1.0,1.7,3.7,3.7,3.0,4.7,1.0,4.3,3
891f1d4f0c3ffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4f0d3ffff,2.0,4.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,4.0,1
891f1d4f24fffff,2.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,1
891f1d4f253ffff,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1
891f1d4f273ffff,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1
891f1d4f52bffff,1.5,4.0,1.5,1.0,3.5,5.0,4.5,5.0,1.0,5.0,2
891f1d4f673ffff,3.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,1
891f1d4f6a3ffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d58a8fffff,1.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
