hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
881f1d4825fffff,2.2,4.2,1.0,1.0,4.5,4.8,4.2,4.8,1.0,5.0,4
881f1d4837fffff,1.5,3.0,1.0,1.0,3.0,4.0,3.5,4.5,1.0,3.0,2
881f1d4881fffff,3.0,3.7,2.3,2.3,3.0,2.7,3.7,4.3,2.7,2.3,3
881f1d4883fffff,2.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,2.0,3.0,1
881f1d488bfffff,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,1
881f1d4895fffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
881f1d489dfffff,1.5,4.0,1.0,1.0,3.5,3.0,4.5,5.0,1.0,3.0,2
881f1d48a3fffff,1.5,4.5,1.0,1.0,3.5,2.0,3.0,3.5,1.0,2.5,2
881f1d48bdfffff,2.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1
881f1d48cdfffff,4.0,3.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,1
881f1d48d9fffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,5.0,1
881f1d48edfffff,1.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,1
881f1d4917fffff,3.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,1
881f1d4919fffff,2.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,5.0,1
881f1d4921fffff,2.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,1
881f1d4927fffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
881f1d49ddfffff,1.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
881f1d4a11fffff,3.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,1
881f1d4a19fffff,1.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,1
881f1d4a1dfffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,3
881f1d4a69fffff,4.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,1
881f1d4a91fffff,4.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4ad1fffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
881f1d4b09fffff,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
881f1d4b19fffff,1.0,4.3,1.0,1.0,3.3,5.0,3.3,5.0,1.0,5.0,3
881f1d4b39fffff,2.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,5.0,1
881f1d4d01fffff,2.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,1
881f1d4d0dfffff,1.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,1
881f1d4d21fffff,1.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,4.0,1
881f1d4d37fffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4d3dfffff,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1
881f1d4d67fffff,2.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,1
881f1d4d6bfffff,1.0,4.7,1.0,1.7,3.7,3.7,3.0,4.7,1.0,4.3,3
881f1d4f0dfffff,1.5,4.5,1.0,1.0,3.0,4.0,4.0,5.0,1.0,4.5,2
881f1d4f25fffff,2.5,2.5,2.5,2.5,2.5,3.0,3.0,4.0,3.0,2.5,2
881f1d4f27fffff,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1
881f1d4f53fffff,1.5,4.0,1.5,1.0,3.5,5.0,4.5,5.0,1.0,5.0,2
881f1d4f67fffff,3.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,1
881f1d4f6bfffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
881f1d58a9fffff,1.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
